"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.animation_url","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #7353","[0,50,50]","NANAS","https://arweave.net/dyZUxAw1SB_zEUnLAwP25lHddMjA4KzN0geiREj5rPc","[1,0,0]",true,"6dRh548EaEs6waTZvVgWqTGcKpofv3NdvqL8f8s7mYTx",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/6dRh548EaEs6waTZvVgWqTGcKpofv3NdvqL8f8s7mYTx","Nifty Nanas #7353","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/JeDJwi31LdG1WXdQ1vRX5FRB9hZK9f7ZFP-FQf1BW2Q?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Accessory"",""value"":""Sword""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Explode""},{""trait_type"":""Outfit"",""value"":""Blue hoodie""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Tan hipster beanie""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/JeDJwi31LdG1WXdQ1vRX5FRB9hZK9f7ZFP-FQf1BW2Q?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #1123","[0,50,50]","NANAS","https://arweave.net/i0TbxkJlu2a_gR_ZswxyEMkf2qNMsn2rIx17Mj2bghI","[1,0,0]",true,"FWUwycpJq3hNvfFcJ267EpN17k39czEKouaWzkoBQqDK",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/FWUwycpJq3hNvfFcJ267EpN17k39czEKouaWzkoBQqDK","Nifty Nanas #1123","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/QWCBpgWZhzMI_Abgzv4mIW_6LFVBUV-_iq8kw7e1JHs?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Pink""},{""trait_type"":""Accessory"",""value"":""Arrow bag""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Tongue""},{""trait_type"":""Outfit"",""value"":""Blue hoodie""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""White bucket hat""},{""trait_type"":""Extras"",""value"":""Spear""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/QWCBpgWZhzMI_Abgzv4mIW_6LFVBUV-_iq8kw7e1JHs?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #4085","[0,50,50]","NANAS","https://arweave.net/gt0PeWUKntrOIC8RubTRwhriJHAMvH8y-n0_LOBpe2I","[1,0,0]",true,"B6JLRnawnhiQUUBr3f7b48nbmRf7epDBsSNRTgaPdeKn",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/B6JLRnawnhiQUUBr3f7b48nbmRf7epDBsSNRTgaPdeKn","Nifty Nanas #4085","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/4_12cyL0DqWkwKhGmiLa0HUZLQEkEs5K1j5hqQ715y0?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Bubble gum""},{""trait_type"":""Outfit"",""value"":""White hoodie""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""White flower bandana""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/4_12cyL0DqWkwKhGmiLa0HUZLQEkEs5K1j5hqQ715y0?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #7776","[0,50,50]","NANAS","https://arweave.net/NNmUFDiDPo_aQEYBjSgGyNf5NqtNhRD79KX5vFuvxHg","[1,0,0]",true,"24H5SMDuNXj4ibWW1G8r7oDrHMVJP9bpshFPeNYXAMgj",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/24H5SMDuNXj4ibWW1G8r7oDrHMVJP9bpshFPeNYXAMgj","Nifty Nanas #7776","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/xVlePjq8yuGwKZWrNkz5N-ZODnF0uM9vcnctRZLr0iU?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Dizzy""},{""trait_type"":""Outfit"",""value"":""Jean jacket""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Orange ponytail""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/xVlePjq8yuGwKZWrNkz5N-ZODnF0uM9vcnctRZLr0iU?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #106","[0,50,50]","NANAS","https://arweave.net/N7gKaoy10tDNVlHUxb96K0pPJ2iSMqrF8NLaSCfyzIU","[1,0,0]",true,"GzaPAHwSF3p76BCJA2w32Fbs61QMTN2JhBDfaPhGcm8C",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/GzaPAHwSF3p76BCJA2w32Fbs61QMTN2JhBDfaPhGcm8C","Nifty Nanas #106","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/LfZHZ3V-2-0MjH1780pfzrXq3DCjVFw4gLvtzSPCBng?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Tongue""},{""trait_type"":""Outfit"",""value"":""Bathing suit""},{""trait_type"":""Eye gear"",""value"":""Eye patch""},{""trait_type"":""Head piece"",""value"":""Red sweatband""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/LfZHZ3V-2-0MjH1780pfzrXq3DCjVFw4gLvtzSPCBng?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""Dq2vGQ2M8h3gkPTA5YcpxZxVVe6qxf2vAVUxS1w5Dpeo"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #7994","[0,50,50]","NANAS","https://arweave.net/tCBL1Yeuveq7CwKMRBRj6yExbSq0DZkbcvgNK5CCWMM","[1,0,0]",true,"22qthjoirnTkGs192nLwiUPj9rRc1UBFDVRFiUuFMdnF",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/22qthjoirnTkGs192nLwiUPj9rRc1UBFDVRFiUuFMdnF","Nifty Nanas #7994","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/I75OcuayclHwn3kCbc6LoaApjXRzCCjtRhMe5Nkfal8?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Periwinkle""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Monkey""},{""trait_type"":""Face"",""value"":""Smile""},{""trait_type"":""Outfit"",""value"":""Red jumpsuit""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Gold headphones""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/I75OcuayclHwn3kCbc6LoaApjXRzCCjtRhMe5Nkfal8?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""Dq2vGQ2M8h3gkPTA5YcpxZxVVe6qxf2vAVUxS1w5Dpeo"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #8035","[0,50,50]","NANAS","https://arweave.net/fy9jCp6XqbwiDhCP877leiHiC4mL2ZSPrVYx94JVt74","[1,0,0]",true,"AGi6UejrcG57kaGNRo2x7wVcQbagbiBNZg9GGqfEz6da",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/AGi6UejrcG57kaGNRo2x7wVcQbagbiBNZg9GGqfEz6da","Nifty Nanas #8035","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/6Npl5ImPQgCTZuW6hnRX4ehgehOxj8KesceGH7s65oQ?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Orange""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Bubble gum""},{""trait_type"":""Outfit"",""value"":""Blank""},{""trait_type"":""Eye gear"",""value"":""3d glasses""},{""trait_type"":""Head piece"",""value"":""Gold headphones""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/6Npl5ImPQgCTZuW6hnRX4ehgehOxj8KesceGH7s65oQ?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #3068","[0,50,50]","NANAS","https://arweave.net/_O9UClBIUIrq-zCkZh0BUNdXpFW2BCDS_q-RfX1Ly38","[1,0,0]",true,"GSY3FZWFqi6QTj4hsAPtiSsVDKFT5KKGKGospyPbw5j4",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/GSY3FZWFqi6QTj4hsAPtiSsVDKFT5KKGKGospyPbw5j4","Nifty Nanas #3068","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/l2uEIQNA5hwlvBjGNqDs-ios1UmoHJS9Dn4_OHxrFTM?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Orange""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Cat""},{""trait_type"":""Face"",""value"":""Tongue""},{""trait_type"":""Outfit"",""value"":""Blue hoodie""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Blue hipster beanie""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/l2uEIQNA5hwlvBjGNqDs-ios1UmoHJS9Dn4_OHxrFTM?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #3653","[0,50,50]","NANAS","https://arweave.net/0U20YE9hJobVlkFZTsdgEhF0H1nQ5vFu5MDsvnw6-D0","[1,0,0]",true,"reifoZAMsp7b4UUESEX6CRHSsjVdvY6eEuQX1i9Q54w",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/reifoZAMsp7b4UUESEX6CRHSsjVdvY6eEuQX1i9Q54w","Nifty Nanas #3653","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/GxSa3MeRPInG-MStWR9-xhEvYyg822TMebT7rjbCx5A?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Orange""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Alien""},{""trait_type"":""Outfit"",""value"":""Black tank""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Silver headphones""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/GxSa3MeRPInG-MStWR9-xhEvYyg822TMebT7rjbCx5A?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #1551","[0,50,50]","NANAS","https://arweave.net/miYZLlM4Ipo_q4I4wH43HSXDaZtstkTxWFv3WxT1BRM","[1,0,0]",true,"EB29PJbfWJc4nghM4LDxQRwzFEcQMXFa7Q9HgkN9SSPs",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/EB29PJbfWJc4nghM4LDxQRwzFEcQMXFa7Q9HgkN9SSPs","Nifty Nanas #1551","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/MHpoLTuN8RiQhapoYcgKtvSsCqPRRCcQe7dMGpfcgsk?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Frog""},{""trait_type"":""Face"",""value"":""Explode""},{""trait_type"":""Outfit"",""value"":""Red hoodie""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Monkey helmet""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/MHpoLTuN8RiQhapoYcgKtvSsCqPRRCcQe7dMGpfcgsk?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""Dq2vGQ2M8h3gkPTA5YcpxZxVVe6qxf2vAVUxS1w5Dpeo"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #8264","[0,50,50]","NANAS","https://arweave.net/C1Zej0fpuTQ0CMY-8KX7oHApSgaE4ygcn7jh7GrNdj8","[1,0,0]",true,"3FadH5V4d8M7ceEkQW4hp5v4dSTDnydXuoMZBQWcEJJd",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/3FadH5V4d8M7ceEkQW4hp5v4dSTDnydXuoMZBQWcEJJd","Nifty Nanas #8264","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/PspRUlEIo64U7Uc8djPzZKlRkl3Mmy2yh_dLzeSkebY?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Pink""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Cat""},{""trait_type"":""Face"",""value"":""Robot""},{""trait_type"":""Outfit"",""value"":""Flower tank""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Black cap""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/PspRUlEIo64U7Uc8djPzZKlRkl3Mmy2yh_dLzeSkebY?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #1450","[0,50,50]","NANAS","https://arweave.net/NtOhgf1lYvD6n4U0AhMT7zFhAsiB2uFfUwmK5E3tcos","[1,0,0]",true,"GdAZyusvyjbYbwgm4r6dkXoqsD75ucrYryVZnqGb7JMd",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/GdAZyusvyjbYbwgm4r6dkXoqsD75ucrYryVZnqGb7JMd","Nifty Nanas #1450","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/InczH4FsJAzErQKmbFoyh7qcde4V6Itac2Z0jHqvvO8?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Periwinkle""},{""trait_type"":""Accessory"",""value"":""Arrow bag""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Big smile""},{""trait_type"":""Outfit"",""value"":""Gray astronaut""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Red ski mask""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/InczH4FsJAzErQKmbFoyh7qcde4V6Itac2Z0jHqvvO8?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #5370","[0,50,50]","NANAS","https://arweave.net/jkrtqLfLIZFBQ_wil3PNgHC1aJowR8Wz4pSepTu_yNo","[1,0,0]",true,"36Ynvke7MN16jm4am4iFG2SZi4nmqYWbktZEdVtY7sA4",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/36Ynvke7MN16jm4am4iFG2SZi4nmqYWbktZEdVtY7sA4","Nifty Nanas #5370","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/1fBFJwFkrlnDVpEea1QCOH2iQx7RYVEaw_Eqbb65Hso?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Mint""},{""trait_type"":""Accessory"",""value"":""Sword""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Cat""},{""trait_type"":""Face"",""value"":""Big smile""},{""trait_type"":""Outfit"",""value"":""Blank""},{""trait_type"":""Eye gear"",""value"":""Blank""},{""trait_type"":""Head piece"",""value"":""Flower bucket hat""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/1fBFJwFkrlnDVpEea1QCOH2iQx7RYVEaw_Eqbb65Hso?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
"[""HjaeGbWfBAYuYyTk9hDK79jquYMTJ6pgrjKnsBogHhQu"",""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64""]","Nifty Nanas #1350","[0,50,50]","NANAS","https://arweave.net/hQUhp_lzPETW5vu_B-VDlVs40ovO9zrhyzU0o8qOI_c","[1,0,0]",true,"5MUjveUprjekyXgJxWj37PvxCTzFynRxYCpGi2pAKzfN",true,"3oxsZbZSH8wWqt9EneYLMs5R1oPtGhvJD2ip5v3YPE8w","https://explorer.solana.com/address/5MUjveUprjekyXgJxWj37PvxCTzFynRxYCpGi2pAKzfN","Nifty Nanas #1350","NANAS","Nifty Nanas is a collection of 8,888 of the cutest nanas in the Metaverse.  We were built to feed the Solana Ecosystem.",500,"https://www.arweave.net/H7zdOfgGgScyFn_XiBVE6JeF2gSCR2K0R1Jz82yBqpA?ext=png",,"https://www.niftynanas.com","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Accessory"",""value"":""Blank""},{""trait_type"":""Base"",""value"":""Banana""},{""trait_type"":""Body"",""value"":""Blank""},{""trait_type"":""Face"",""value"":""Bubble gum""},{""trait_type"":""Outfit"",""value"":""Black tank""},{""trait_type"":""Eye gear"",""value"":""Thug life glasses""},{""trait_type"":""Head piece"",""value"":""Blue hipster beanie""},{""trait_type"":""Extras"",""value"":""Blank""}]","Nifty Nanas Generation 1","Nifty Nanas","[{""uri"":""https://www.arweave.net/H7zdOfgGgScyFn_XiBVE6JeF2gSCR2K0R1Jz82yBqpA?ext=png"",""type"":""image/png""}]","image","[{""address"":""3BuvZ1yngDvTgDtc8fptBTMxGh2hTuTLPbeD5VMawawV"",""share"":50},{""address"":""334ffURUGAA66MTGwuZdhtEsLeARAgJW84owzzYkAD64"",""share"":50}]"
