"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.external_url","metaResult.edition","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""ByNYXjXUEZFDkjhJsq737YuZ2f7x7E4DN4q4cCfieHfj"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""4biEiSB97AiK5jGnB3dz6VDnfpk5NYixXU5Xou7anGMS""]","Hikari #3177","[0,10,90]","Hikari","https://bafybeihthekoxlqyb2apnphvkuloeux3awwe3xlmt72ouixyytvvkhpcx4.ipfs.dweb.link/3177.json","[1,0,0]",true,"HBvFc9EYQwqnFMCuaonUs1ACm78hWdErueocirnmUwdr",true,"H3KvkRDQYE7LcemCLdzchu6ERfzJCeCVN9YNdiA1dWmy","https://explorer.solana.com/address/HBvFc9EYQwqnFMCuaonUs1ACm78hWdErueocirnmUwdr","Hikari #4608","Hikari","HIKARI C Adventure is a project inspired by lo-fi girl and an imaginative story beyond studying in her bedroom. If you are a fan of the artstyle, you will appreciate the diverse set of 5,555 mintable NFTs on the Solana Blockchain which also represents each day on Hikari’s adventure to search for her father",500,"https://bafybeighswexy4akwbiujj37sdkbeeogt5z7nca5mhrv57hlgr2hyctntu.ipfs.dweb.link/3177.png?ext=png","https://hikaric.io/",4608,"[{""value"":""28"",""trait_type"":""1-Background""},{""value"":""Snow"",""trait_type"":""2-Weather""},{""value"":""BalloonPurplePink"",""trait_type"":""5-Company""},{""value"":""BaseBody"",""trait_type"":""3-BaseBody""},{""value"":""TrendyFashion"",""trait_type"":""6-Clothes""},{""value"":""ShortHairGreen"",""trait_type"":""7-HairStyle""},{""value"":""FlipFlopRed"",""trait_type"":""4-Shoes""},{""value"":""Sad"",""trait_type"":""8-FaceExpression""},{""value"":""JetPack"",""trait_type"":""9-Acessories""}]",,,"[{""type"":""image/png"",""uri"":""https://bafybeighswexy4akwbiujj37sdkbeeogt5z7nca5mhrv57hlgr2hyctntu.ipfs.dweb.link/3177.png?ext=png""}]","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""4biEiSB97AiK5jGnB3dz6VDnfpk5NYixXU5Xou7anGMS"",""share"":90}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #595","[0,100]","FF","https://arweave.net/3_fHpXq8yz26D2gx6X26_g8Bc9X9EtkfPOXz0HMO0eo","[1,0]",true,"F6H5seUA561DGxoWFominMULmBbFxRuDWWQodWgRjzBa",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/F6H5seUA561DGxoWFominMULmBbFxRuDWWQodWgRjzBa","Fishy Folk #595","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/y65iwGRDTOMjbL3VhC2TPok2ho_9sgAmSPbygIfJZqU?ext=png","https://twitter.com/nashotobiNFT",595,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Robe""},{""trait_type"":""Mouth"",""value"":""Wormhole""},{""trait_type"":""Eyes"",""value"":""Round""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Bold""},{""trait_type"":""Ears"",""value"":""Pointy""},{""trait_type"":""Equipment"",""value"":""Talisman""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/y65iwGRDTOMjbL3VhC2TPok2ho_9sgAmSPbygIfJZqU?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #32","[0,100]","FF","https://arweave.net/pPD1ZK7Ojp598TbyQdCf9IHQZGpG54eALxpZpd2wE5U","[1,0]",true,"HukvngREtb4GUYzspScjyK5uwYRnDHXHVCV3Dtb5Dg3P",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/HukvngREtb4GUYzspScjyK5uwYRnDHXHVCV3Dtb5Dg3P","Fishy Folk #32","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/ZFKeb_-Qiq5nPB9-zQ9Ds6EKJbS2pippNeP7jcksSZc?ext=png","https://twitter.com/nashotobiNFT",32,"[{""trait_type"":""Type"",""value"":""Townfolk""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Suit and Tie""},{""trait_type"":""Mouth"",""value"":""Thin Lips""},{""trait_type"":""Eyes"",""value"":""Dark Glasses""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Fedora""},{""trait_type"":""Ears"",""value"":""Fins""},{""trait_type"":""Equipment"",""value"":""Candle""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/ZFKeb_-Qiq5nPB9-zQ9Ds6EKJbS2pippNeP7jcksSZc?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""3kvCxLjviJHWZKjjTRFzz69KfqX7MKbe6R6r2JvrcqZZ"",""8bZXQYaU3eHQG9mzzrM7aHMkedmuNaZsHq4unYCw6VTm""]","SOL Parasite #2320","[0,100]","PRST","https://sol-parasites.s3.us-west-2.amazonaws.com/meta/2320.json","[1,0]",true,"3yCnFHMTEbbreRJmiKNPTcbUyUNL893UgYwoaSxviK61",true,"8bZXQYaU3eHQG9mzzrM7aHMkedmuNaZsHq4unYCw6VTm","https://explorer.solana.com/address/3yCnFHMTEbbreRJmiKNPTcbUyUNL893UgYwoaSxviK61","SOL Parasite #2320","PRST","10,000 NFT Parasites finding their hosts on the Solana Blockchain.",1900,"https://sol-parasites.s3.us-west-2.amazonaws.com/img/2320.jpg","https://solparasites.com",,"[]","SOL Parasites",,"[{""uri"":""https://sol-parasites.s3.us-west-2.amazonaws.com/img/2320.jpg"",""type"":""image/jpeg""}]","image","[{""address"":""8bZXQYaU3eHQG9mzzrM7aHMkedmuNaZsHq4unYCw6VTm"",""share"":100}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 1144","[0,100]","SOLGods","https://arweave.net/P19AFNmR7u5hgjrToHUzaxv5h3YLsBBylJvUDnOb0EY","[1,0]",true,"9XhBzqt3HRD1fZX3GFQbCjcn54Xof8r139uxVMHdbMTC",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/9XhBzqt3HRD1fZX3GFQbCjcn54Xof8r139uxVMHdbMTC","SOLGods 1144","SOLGods",,500,"https://www.arweave.net/9vgs94irStLVdhVyqTh0ARynNTH6_hvmKTiPY1a8tcw?ext=png",,,"[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Suit Bowtie""},{""trait_type"":""Eyes"",""value"":""Voodoo""},{""trait_type"":""Face"",""value"":""None""},{""trait_type"":""Head"",""value"":""None""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/9vgs94irStLVdhVyqTh0ARynNTH6_hvmKTiPY1a8tcw?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""AFfU7LDFcr7ghkrnkusJVuidFicRU9o8bxmB3bHwkxLw"",""43rC3TREVZTwyXrmEHLc9ggu9yJDRncf2YNcR2hRHRYF""]","Spanish Punkz # #636","[0,100]","ESP","https://arweave.net/9QQOEliJyYlJhGYmXiwvyREkhCFN2Iec4-ozSH--P7k","[1,0]",true,"76muxzdhwasbuwNWPccQamuK1ErcwCGXuwtQ1RLdJaLP",true,"3buzGLvxXo9C7N6VX7izM5oQaic3od15YNPjYpm9RntQ","https://explorer.solana.com/address/76muxzdhwasbuwNWPccQamuK1ErcwCGXuwtQ1RLdJaLP","Spanish Punkz # #636","ESP","A collection of 3777 Spanish Punkz, inspired but not affiliated with Larva Labs",500,"https://arweave.net/IklEIUMgiW7DevvaIP7xSqQq86cnNmRB0zM-YlJiQJo","https://spanishpunkz.com",636,"[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Skin"",""value"":""Brown""},{""trait_type"":""Face"",""value"":""Spanish Patilla""},{""trait_type"":""Clothing"",""value"":""Guardia Civil""},{""trait_type"":""Ear"",""value"":""None""},{""trait_type"":""Headwear"",""value"":""Torero Hat with Flag""},{""trait_type"":""Mouth"",""value"":""Normal""},{""trait_type"":""Eyes"",""value"":""Black""}]","Spanish Punkz","Spanish Punkz","[{""type"":""image/png"",""uri"":""https://arweave.net/IklEIUMgiW7DevvaIP7xSqQq86cnNmRB0zM-YlJiQJo""}]","image","[{""address"":""43rC3TREVZTwyXrmEHLc9ggu9yJDRncf2YNcR2hRHRYF"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1433","[0,100]","FF","https://arweave.net/PoFQ2Lf1MyqNvA_EsUamWXG2FwglS-ILqt7_w-hHJr4","[1,0]",true,"BH7D8Z5FYp5nFdA4dngSifYPmDpzERaGekMyXxFKFFAq",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/BH7D8Z5FYp5nFdA4dngSifYPmDpzERaGekMyXxFKFFAq","Fishy Folk #1433","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/qID3VYvJywWFe4uyvqmF-PUV_8xBIt1aY_ebAiGWuLQ?ext=png","https://twitter.com/nashotobiNFT",1433,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Fisherman Jacket""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Tight Lips""},{""trait_type"":""Eyes"",""value"":""Stapled Shut""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Straw Hat""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Deep sea Monstrosity""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/qID3VYvJywWFe4uyvqmF-PUV_8xBIt1aY_ebAiGWuLQ?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #576","[0,100]","FF","https://arweave.net/JYGQPqzD4stfTc6Kj4uAp6IOqwVJtqTMdacuv_7hv0E","[1,0]",true,"GGgYsriXDkQ2oHbJE5HRUUSNFspyKSYXjVdwZnzUBMpW",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/GGgYsriXDkQ2oHbJE5HRUUSNFspyKSYXjVdwZnzUBMpW","Fishy Folk #576","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/kMx1TUZZ72tkffBKkEfQkvQwtRKgs-i04rDPs07EWUA?ext=png","https://twitter.com/nashotobiNFT",576,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Robe""},{""trait_type"":""Mouth"",""value"":""Grin""},{""trait_type"":""Eyes"",""value"":""Blind""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Straw Hat""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Candle""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/kMx1TUZZ72tkffBKkEfQkvQwtRKgs-i04rDPs07EWUA?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 4000","[0,100]","SOLGods","https://arweave.net/j-HneyJnOHJK_Spo_hYF8j-y8NJ0fPn1Nf0X2oKOsG4","[1,0]",true,"4cAeSHFttrWxXsdrzm3RgEYzkqsMHEgAKq1ixsUoJPxd",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/4cAeSHFttrWxXsdrzm3RgEYzkqsMHEgAKq1ixsUoJPxd","SOLGods 4000","SOLGods",,500,"https://www.arweave.net/nL-vOsQCfuE6eg9tI9iCQm9Tem4i_Pi8RlTthERhBvI?ext=png",,,"[{""trait_type"":""Background"",""value"":""Blue""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""Grey""},{""trait_type"":""Torso"",""value"":""Riot""},{""trait_type"":""Eyes"",""value"":""Glasses Retro""},{""trait_type"":""Face"",""value"":""Bandana Black""},{""trait_type"":""Head"",""value"":""Cap Backwards""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/nL-vOsQCfuE6eg9tI9iCQm9Tem4i_Pi8RlTthERhBvI?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #778","[0,100]","FF","https://arweave.net/8wq7JnAxqC-7pjkPcYeJJzmYeOf4qxpqumMVMX8uycM","[1,0]",true,"F3n411eF9my8U1bEb3RPfkdNVLvVHz1DrWPe2UFWeZK1",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/F3n411eF9my8U1bEb3RPfkdNVLvVHz1DrWPe2UFWeZK1","Fishy Folk #778","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/4_jdVe0KMe3fd0JagJQHvegZPB7ZKW4Rz8-LdAeTZE4?ext=png","https://twitter.com/nashotobiNFT",778,"[{""trait_type"":""Type"",""value"":""Lunatic""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Fancy Suit""},{""trait_type"":""Mouth"",""value"":""Side Scowl""},{""trait_type"":""Eyes"",""value"":""Stapled Shut""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Mermaid Tail Cut""},{""trait_type"":""Ears"",""value"":""Nibbled""},{""trait_type"":""Equipment"",""value"":""Sickle""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/4_jdVe0KMe3fd0JagJQHvegZPB7ZKW4Rz8-LdAeTZE4?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #2299","[0,100]","FF","https://arweave.net/9zvd0Qwune5_s9lCU5cRRBiBsGMYAgEAjFf7hB__bFw","[1,0]",true,"7qKhxv1G8jeaM2dCfz8wSiQaTq8tuTRYhK6udirS2Wao",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/7qKhxv1G8jeaM2dCfz8wSiQaTq8tuTRYhK6udirS2Wao","Fishy Folk #2299","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/aA-_PgrT9eLNKztGTDCfSBq0KoCEpr2QO7N9CZKelqM?ext=png","https://twitter.com/nashotobiNFT",2299,"[{""trait_type"":""Type"",""value"":""Little Angels""},{""trait_type"":""Clothing"",""value"":""Farm Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Clenched Teeth""},{""trait_type"":""Eyes"",""value"":""Fish Eyes""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Curls""},{""trait_type"":""Ears"",""value"":""Holes""},{""trait_type"":""Equipment"",""value"":""Talisman""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/aA-_PgrT9eLNKztGTDCfSBq0KoCEpr2QO7N9CZKelqM?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #713","[0,100]","FF","https://arweave.net/wlOBsOyzi2vlvHTm06cSkI_hJThPihV800siLoBIOlg","[1,0]",true,"GnMAHj5C4vfwJbevMaXM4jkaeZbhz5x1nCcgrPgcyd3Q",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/GnMAHj5C4vfwJbevMaXM4jkaeZbhz5x1nCcgrPgcyd3Q","Fishy Folk #713","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/MGdwaNU2jW7hZpwSkg6J8cEGOYzd8amtjz-dgGj5Kdk?ext=png","https://twitter.com/nashotobiNFT",713,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Uniform""},{""trait_type"":""Mouth"",""value"":""Fish Lips""},{""trait_type"":""Eyes"",""value"":""Dark Glasses""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Monk Cut""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Skull Ring""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/MGdwaNU2jW7hZpwSkg6J8cEGOYzd8amtjz-dgGj5Kdk?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1283","[0,100]","FF","https://arweave.net/bWwkeYZk8kz7BPD_QzEguJpxt1-MvxOOgo7lmtsp2V8","[1,0]",true,"CwYjvu97UezCFBN9HdyfksmuCAaDHuJgZ16YcZjoKsGf",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/CwYjvu97UezCFBN9HdyfksmuCAaDHuJgZ16YcZjoKsGf","Fishy Folk #1283","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/gqWqMwO2ZXuLWshekH266jUSm3G6gtXqPamH89KNpeE?ext=png","https://twitter.com/nashotobiNFT",1283,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Modest Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Jaws""},{""trait_type"":""Eyes"",""value"":""Fish Eyes""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Hair Scarf""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Tree Limb""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/gqWqMwO2ZXuLWshekH266jUSm3G6gtXqPamH89KNpeE?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #554","[0,100]","FF","https://arweave.net/3GglG9X-DSn2tgp4E_JBMLSDrN63cvJg2K9cT4g2WJc","[1,0]",true,"D8SEtcGA9EK1fgF6br3sYLGgcJNgKV6huoKGC18EQZjG",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/D8SEtcGA9EK1fgF6br3sYLGgcJNgKV6huoKGC18EQZjG","Fishy Folk #554","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/cmL4dRuVjsFMPVozPnSBm3_IrLt5BJUE4K9ME_JUZZE?ext=png","https://twitter.com/nashotobiNFT",554,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Robe""},{""trait_type"":""Mouth"",""value"":""Fish Lips""},{""trait_type"":""Eyes"",""value"":""Stapled Shut""},{""trait_type"":""Nose"",""value"":""Noseless""},{""trait_type"":""Head"",""value"":""Head Fin""},{""trait_type"":""Ears"",""value"":""Ear Trumpet""},{""trait_type"":""Equipment"",""value"":""Candle""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/cmL4dRuVjsFMPVozPnSBm3_IrLt5BJUE4K9ME_JUZZE?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 5601","[0,100]","SOLGods","https://arweave.net/Mk6NlkgR9PBtoFqxv_yyL3Au2oBStwKLnS-cRJYgaFQ","[1,0]",true,"JCyUdzMYXiaF1souqUkKreKhf7tp7avUscMooQ2qA35F",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/JCyUdzMYXiaF1souqUkKreKhf7tp7avUscMooQ2qA35F","SOLGods 5601","SOLGods",,500,"https://www.arweave.net/6K-a7sG--_-RSyqU-9lvQTAI4l5dRElRvwD4Ow4Bvfg?ext=png",,,"[{""trait_type"":""Background"",""value"":""Blue""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Suit Bowtie""},{""trait_type"":""Eyes"",""value"":""Voodoo Left""},{""trait_type"":""Face"",""value"":""Bandana White""},{""trait_type"":""Head"",""value"":""Bowler""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/6K-a7sG--_-RSyqU-9lvQTAI4l5dRElRvwD4Ow4Bvfg?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1600","[0,100]","FF","https://arweave.net/pEgJfTYkbtoULnKi36tDARKF1Tz5d4FKubVJib6sjPI","[1,0]",true,"CBWBZCm2P8MCWY73SFzqKYRVxfimtZ1BWKpBfCyD7hwL",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/CBWBZCm2P8MCWY73SFzqKYRVxfimtZ1BWKpBfCyD7hwL","Fishy Folk #1600","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/_8HxwGy9nX3KG15qOLhOFGxeBaNPgxdJYJPfS1VUQzI?ext=png","https://twitter.com/nashotobiNFT",1600,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Clothing"",""value"":""Robe""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Rotten Teeth""},{""trait_type"":""Eyes"",""value"":""Frog Eyes""},{""trait_type"":""Nose"",""value"":""Big""},{""trait_type"":""Ears"",""value"":""Pointy""},{""trait_type"":""Head"",""value"":""Habit""},{""trait_type"":""Equipment"",""value"":""Talisman""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/_8HxwGy9nX3KG15qOLhOFGxeBaNPgxdJYJPfS1VUQzI?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1382","[0,100]","FF","https://arweave.net/C2JQBfR6mAEXnRcmukdlhje_Q7y8y-BVZQ1qwqvDYSY","[1,0]",true,"95SHMXUphHHd4sSkyum5HnNeEyXbmZDMwLNsqt2Dj1ib",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/95SHMXUphHHd4sSkyum5HnNeEyXbmZDMwLNsqt2Dj1ib","Fishy Folk #1382","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/EpTGR-ZVnReCH7HL1xAPc7XCs4abdHH0c9igx4CbGOM?ext=png","https://twitter.com/nashotobiNFT",1382,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Farm Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Fish Lips""},{""trait_type"":""Eyes"",""value"":""Fish Eyes""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Fisherman Hat""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Deep sea Monstrosity""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/EpTGR-ZVnReCH7HL1xAPc7XCs4abdHH0c9igx4CbGOM?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
