"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.attributes","metaResult.collection.family","metaResult.collection.name","metaResult.description","metaResult.image","metaResult.name","metaResult.external_url","metaResult.properties.category","metaResult.properties.creators","metaResult.properties.files","metaResult.seller_fee_basis_points","metaResult.symbol"
"[""5WsbXUV5sehFSQAKLHCu6scptYGzM2mKoHp2Rpo3TpKF"",""415zynTcuZbvvgJudmkdiamyq4UaTPqFvfCUFM9jHp4s"",""FbUMKxVyQZgiGJz6stKdNp2pX8J85MFboCRAmsgLLxDj""]","Mercanti: GENESIS","[50,38,12]","MERCANTI","https://udmklv6zdnboi4goyg27kectnxlfwtmsebgytvkki6rqci5f6e.arweave.net/oNil19kbQu_RwzsG19RBTbdZbTZIgTYnVSkejASOl8Y","[0,0,0]",true,"5jN27LN86Y19prvoJFF71vi1dVp3keomWEPt9hYFVD43",true,"DCqEEnwHqMVQzp7XBCDW3dmgzJM2HmCRvcxVKNhjMHbs","https://explorer.solana.com/address/5jN27LN86Y19prvoJFF71vi1dVp3keomWEPt9hYFVD43","[{""trait_type"":""Trim"",""value"":""Neon Dawn""},{""trait_type"":""Generation"",""value"":""Non-OG""},{""trait_type"":""Bill"",""value"":""00""}]","Genesis Collection","Mercanti","Mercanti: GENESIS","https://wvqkkn43cq5uvohxdoi6zkno2bona5vmpxcwjlujlbaou.arweave.net/tWClN5sUO0q49xuR7Kmu-0FzQdqx9xWSui-Vh__A-6g?ext=gif","Mercanti: GENESIS",,,,"[{""uri"":""https://6qfqdt3mkdgz4c5fqrqhpiok6rwce6yb27b2o4pwc2uknjq.arweave.net/9AsBz2xQzZ4L_pYRgd6HK9GwiewHXw_6dx9-hao-pqY?ext=png"",""type"":""image/png""},{""uri"":""https://wvqkkn43cq5uvohxdoi6zkno2bona5vmpxcwjlujlbaou.arweave.net/tWClN5sUO0q49xuR7Kmu-0FzQdqx9xWSui-Vh__A-6g?ext=gif"",""type"":""image/gif""}]",800,"MERCANTI"
"[""7i7ccNyKrrpfeJ1sJWi5f6d1uTDHd8r8So6LnPouWpf3"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr""]","Sovanian Egg #4499","[0,10,72,18]","Sovana Egg","https://bafybeigf7tmlndzjgq6l7p543od5vh2jdt46yznx2xhqwg6b737eoeajfq.ipfs.dweb.link/4499.json","[1,0,0,0]",true,"FXq6oNsVF4oXFuuDCgRpkyLrx2bbjJ5dMpEY4oghvLKr",true,"HnoDZ8EsbnGYAappr62Y2p2evsB4PLHCdB1gRo2mpP77","https://explorer.solana.com/address/FXq6oNsVF4oXFuuDCgRpkyLrx2bbjJ5dMpEY4oghvLKr","[{""value"":""Earth"",""trait_type"":""Egg""},{""value"":""Water"",""trait_type"":""Incubator""},{""value"":""Wind"",""trait_type"":""Climate""},{""value"":""Frost"",""trait_type"":""Energy""},{""value"":""None"",""trait_type"":""OG Symbol""}]",,,"Sovana is an interoperable metaverse where we bring utility to NFTs. Our vision is to intergrate and drive value to existing NFTs and communities.","https://bafybeiffik5jy3suagxtt5zdhsonvkfikr3ghvsqtpgaudmwhztbitgzci.ipfs.dweb.link/4499.gif?ext=gif","Sovanian Egg #4499","","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""share"":72},{""address"":""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr"",""share"":18}]","[{""uri"":""https://bafybeiffik5jy3suagxtt5zdhsonvkfikr3ghvsqtpgaudmwhztbitgzci.ipfs.dweb.link/4499.gif?ext=gif"",""type"":""image/gif""}]",800,"Sovana Egg"
"[""5GGp28RmF8j2VqsXe1PZfrDoaPQX87GbKBJMJnRp7FGn"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 02  #3012","[0,80,10,10]","enviro","https://arweave.net/5UxkkVB1KbDhpSgrYNHmlIxQEc0LyDfGBIYJwc_pa_8","[1,0,0,0]",true,"2mSDAwuboDSCEUeuBT2i1geyFaY2J2ARAvQ1XHgVMA7W",true,"8ERR2gYrvXcJFuoNAbPRvHXtrJnAXXHgXKkVviwz9R6C","https://explorer.solana.com/address/2mSDAwuboDSCEUeuBT2i1geyFaY2J2ARAvQ1XHgVMA7W","[{""trait_type"":""enviroPass"",""value"":""Tier 02""}]","enviro","enviroPass | Tier 02","Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/PqWZuTxxsvGBhA8u4wkObqGiG6Z97yp8__U2hFb_9nI?ext=png","enviroPass | Tier 02  #3012","enviro.art","image","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/PqWZuTxxsvGBhA8u4wkObqGiG6Z97yp8__U2hFb_9nI?ext=png""}]",1000,"enviro"
"[""EWyWxSkxWHWGzxfCd9kG7zGrKTUDbZGiV6VbFJF8YfqN"",""GmS7MqCNzo9kTQKYvJD7pDKoBNHwc7qyRAwvJUUxfRjr""]","LIFINITY Flares #8886","[0,100]","LIFINITY","https://arweave.net/xjoPfKOFK6H1drJiV4CcE6wygwSQNZNwb755tG5empU","[1,0]",true,"3onj7UsgczDXDCvRnic5WJ9CwT6V6pESc43CsmNaDRvw",true,"H5q7Z2FJ5KaWmtGquGqoYJYrM73BEpoabzas5y12s38T","https://explorer.solana.com/address/3onj7UsgczDXDCvRnic5WJ9CwT6V6pESc43CsmNaDRvw","[{""trait_type"":""Type"",""value"":""Standard""},{""trait_type"":""Color"",""value"":""Blue""},{""trait_type"":""Fire type"",""value"":""Electric""},{""trait_type"":""Background"",""value"":""Underwater""},{""trait_type"":""Eyes"",""value"":""Heart""},{""trait_type"":""Mouth"",""value"":""Grin 2""},{""trait_type"":""Accessory"",""value"":""Necklace Audius""},{""trait_type"":""Favorite Burnable"",""value"":""Paper""}]","LIFINITY Flares","LIFINITY Flares","Lifinity Flares is a set of 10,000 animated NFTs that directly combine NFTs with DeFi. They are designed to bootstrap liquidity on Lifinity and perpetually create value for the holders. All sale proceeds are deposited into Lifinity's liquidity pools. Royalties and trading fees are either used to buy back Lifinity Flares or are reinvested into the pools. The team takes zero profit. All value accrues to NFT holders.","https://www.arweave.net/M1OhgQTV07PmCAcefT7DqgJocNupByT4xzQg7SdAobk?ext=webp","LIFINITY Flares #8886","https://lifinity.io","image","[{""address"":""GmS7MqCNzo9kTQKYvJD7pDKoBNHwc7qyRAwvJUUxfRjr"",""share"":100}]","[{""uri"":""https://www.arweave.net/M1OhgQTV07PmCAcefT7DqgJocNupByT4xzQg7SdAobk?ext=webp"",""type"":""image/webp""}]",500,"LIFINITY"
"[""BNaDSC3g8fgf8BebB8ovKefScNKjHotZsTeVJ33LL53h"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu""]","Guild Hero #8847","[0,10,90,0]","GLDHERO","https://bafybeibfdn4y4zigpkse4zk6xhbq7tu5s45qavphca2yash5lhx4r46wqe.ipfs.dweb.link/1962.json","[1,0,0,0]",true,"CupbkBcYsRE9MbfijRDVa4opkgaydezpnUzVBE22RBsz",true,"3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu","https://explorer.solana.com/address/CupbkBcYsRE9MbfijRDVa4opkgaydezpnUzVBE22RBsz","[{""trait_type"":""Rarity Level"",""value"":""Bronze""},{""trait_type"":""Race"",""value"":""Myrrhan""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Hair"",""value"":""Long (Purple)""},{""trait_type"":""Eyes"",""value"":""Blue""},{""trait_type"":""Head"",""value"":""Bonnet""},{""trait_type"":""Clothing"",""value"":""Pilgrim Robes""},{""trait_type"":""Back"",""value"":""Scrollpack""},{""trait_type"":""Neck"",""value"":""Pyromancer's Imbued Heliac""},{""trait_type"":""Hands"",""value"":""none""},{""trait_type"":""Waist"",""value"":""none""},{""trait_type"":""Finger (L)"",""value"":""none""},{""trait_type"":""Finger (R)"",""value"":""Ring of Frozen Seas""},{""trait_type"":""Feet"",""value"":""Chainmail Warboots""},{""trait_type"":""Main-hand Weapon"",""value"":""Stone Shards""},{""trait_type"":""Off-hand Weapon"",""value"":""Stone Shards""},{""trait_type"":""Trinket"",""value"":""none""},{""trait_type"":""Background"",""value"":""Respite""}]","Guild Saga","Guild Saga Heroes","A humble member of the Heroes Guild and fated savior of the realm, this Hero is part of Guild Saga’s gen 0 NFT mint.","https://gldhero-production.s3.amazonaws.com/8847.png","Guild Hero #8847",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""share"":90},{""address"":""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu"",""share"":0}]","[{""uri"":""https://gldhero-production.s3.amazonaws.com/8847.png"",""type"":""image/png""}]",600,"GLDHERO"
"[""Cjaj1MjAvHoo68LwY8iPXSSkYR6xsfDBqEp3ZyeRdoar"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""9UwSF2gPqzssisA94NoQgzEyDmW2KPGAGBi4o34FK6pH""]","DeFi Pirate #7002","[0,10,90]","DP","https://chest.mypinata.cloud/ipfs/QmVEmA11mp8BzvgvCkgwhcauHpKeqVdsEYD57gGpZWjbVz/7002.json","[1,0,0]",true,"AY3VahNfsNGWq178g6hEqDQNBdLgMiMrB9dgnbgz3Puo",true,"8oUB51HmCjwnquwQyptz2Ys9hSnqATeMQnv2jqeLPJhZ","https://explorer.solana.com/address/AY3VahNfsNGWq178g6hEqDQNBdLgMiMrB9dgnbgz3Puo","[{""trait_type"":""Background"",""value"":""Black""},{""trait_type"":""Body"",""value"":""Body 1""},{""trait_type"":""Eyes"",""value"":""Eyes""},{""trait_type"":""Eye Patch"",""value"":""None""},{""trait_type"":""Tops"",""value"":""Short Sleeve Blue""},{""trait_type"":""Hair"",""value"":""Short Brown""},{""trait_type"":""Mouth"",""value"":""Smile""},{""trait_type"":""Accessory"",""value"":""None""},{""trait_type"":""Earrings"",""value"":""None""},{""trait_type"":""Hats"",""value"":""Tricorn Hat Black""},{""trait_type"":""Hand"",""value"":""None""}]",,,"A unique utility-based NFT collection of DeFi Sea Buccaneers looking for treasure","https://chest.mypinata.cloud/ipfs/QmS5GYVvxm5s144rMqAX2qpfD9KXDQURU5Uj1Jvd23Jq2P/7002.gif","DeFi Pirate #7002","https://chest.fi","image","[{""address"":""9UwSF2gPqzssisA94NoQgzEyDmW2KPGAGBi4o34FK6pH"",""share"":100}]","[{""uri"":""https://chest.mypinata.cloud/ipfs/QmS5GYVvxm5s144rMqAX2qpfD9KXDQURU5Uj1Jvd23Jq2P/7002.gif"",""type"":""image/fif""}]",600,"DP"
"[""9nByX55nJFpPjxT1JoXY3vr7knPDd1F8Lg17AiR4FdeY"",""8Ry67jghLX6pPbeuSPwwVC6CtUKSCzLD7qPmFRjfxMVX"",""F7qwrQUPHtFtiVRnzTYoLLegH4rp6xGMpSE6WAjSjX1Y"",""8YAV56ALVtYnhUAATGSkRkNobscesVmYc7y3rirbzhjc"",""4hobgcu2fJfXr3ddvZ443ohVc6u4d5serwbK46Q9V4uj""]","NFTab #508","[0,20,24,16,40]","LSD","https://www.arweave.net/5Cts0V0KI90ugMOi22DjvbFtJ9VcaYXzV-jZcaFQAKk?ext=json","[1,0,0,0,0]",true,"7FUavUU97Ck3FnUqbYt6Y97wc52mzhQ26ViU1Gadceuf",true,"HEsLLYHPvzLqNDHN78p6YxtgCFhX5SbvHvVf8FZwDWzE","https://explorer.solana.com/address/7FUavUU97Ck3FnUqbYt6Y97wc52mzhQ26ViU1Gadceuf","[{""trait_type"":""Tab Family"",""value"":""Geometric""},{""trait_type"":""Collection"",""value"":""NFTabs""},{""trait_type"":""Trip Status"",""value"":""Tab""},{""trait_type"":""Trip Effect"",""value"":""None""},{""trait_type"":""Verified NFT"",""value"":""Verified Collection""},{""trait_type"":""Head Accessories "",""value"":""Party Hat""},{""trait_type"":""Sun"",""value"":""Face""},{""trait_type"":""Moon"",""value"":""Dove""},{""trait_type"":""Mountain"",""value"":""City""},{""trait_type"":""Vehicle"",""value"":""Scooter""},{""trait_type"":""Biker"",""value"":""Scientist""},{""trait_type"":""Mouth Accessories"",""value"":""Horn""},{""trait_type"":""Eye Accessories"",""value"":""3D Glasses""}]",,,,"https://www.arweave.net/t_I3JGieEQAHg8DplDrQ8X-wF68onlBV1Xi9whygAXQ?ext=png","NFTab #508",,,"[{""address"":""8Ry67jghLX6pPbeuSPwwVC6CtUKSCzLD7qPmFRjfxMVX"",""share"":20},{""address"":""F7qwrQUPHtFtiVRnzTYoLLegH4rp6xGMpSE6WAjSjX1Y"",""share"":24},{""address"":""8YAV56ALVtYnhUAATGSkRkNobscesVmYc7y3rirbzhjc"",""share"":16},{""address"":""4hobgcu2fJfXr3ddvZ443ohVc6u4d5serwbK46Q9V4uj"",""share"":40}]","[{""uri"":""https://s3-eu-west-1.amazonaws.com/nftabs/production/tokens/19206/images/original/19206.png?1643850791"",""type"":""image/png""}]",800,"LSD"
"[""CXWoYV6hyXDVMB8kx1rtan6L12c8bJFgg5AQugf2Rohr"",""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct""]","UNIT 1122","[0,88,12]","LoP","https://arweave.net/39uCKXpGTK20PSOTO1rgvmBW5rnYRHjCyfPDz2fFQ3Q","[1,1,1]",true,"3QuvtQ2wMMehgFgfVhxgoBD8NdzjbhyHx47Gc4WhZEap",true,"HAjs9EJxN3BZsratYKMnibgKXr84QFWBDtwdnR7qyB7J","https://explorer.solana.com/address/3QuvtQ2wMMehgFgfVhxgoBD8NdzjbhyHx47Gc4WhZEap","[{""trait_type"":""Torso"",""value"":""Recon""},{""trait_type"":""Drone L"",""value"":""Attack""},{""trait_type"":""Leg L"",""value"":""Recon""},{""trait_type"":""Leg R"",""value"":""Recon""},{""trait_type"":""Lower Legs"",""value"":""Assault""},{""trait_type"":""Arm L"",""value"":""Assault""},{""trait_type"":""Arm R"",""value"":""Cyber""},{""trait_type"":""Head"",""value"":""Recon""},{""trait_type"":""Palette"",""value"":""Obsidian""},{""trait_type"":""Weapon"",""value"":""Classic Sniper""},{""trait_type"":""Pose"",""value"":""Rifle Idle""}]","Legions of Primus","Legions of Primus","A unit from the Legion of Death.","https://arweave.net/3xW1AYk23Rfeu78MUQBj44i_kzWYjq6laTkl1R4pZP8?ext=png","UNIT 1122",,"video","[{""address"":""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""share"":88},{""address"":""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct"",""share"":12}]","[{""uri"":""https://arweave.net/xob2WrhgPceDd1sXQf4Eg4JFo0yYostndkKAWG52j68?ext=mp4"",""type"":""video/mp4""},{""uri"":""https://arweave.net/3xW1AYk23Rfeu78MUQBj44i_kzWYjq6laTkl1R4pZP8?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/69Vtw4B5Kq7pNBXPkEXd_V30I6b_7oqWFZAth7A1GSc?ext=glb"",""type"":""model/gltf-binary""}]",800,""
"[""7i7ccNyKrrpfeJ1sJWi5f6d1uTDHd8r8So6LnPouWpf3"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr""]","Sovanian Egg #796","[0,10,72,18]","Sovana Egg","https://bafybeigf7tmlndzjgq6l7p543od5vh2jdt46yznx2xhqwg6b737eoeajfq.ipfs.dweb.link/796.json","[1,0,0,0]",true,"HVCYAbJQSsMZ1Qg2MPs47Tc4pSh9NfTcVnJiDZWAjHSQ",true,"HnoDZ8EsbnGYAappr62Y2p2evsB4PLHCdB1gRo2mpP77","https://explorer.solana.com/address/HVCYAbJQSsMZ1Qg2MPs47Tc4pSh9NfTcVnJiDZWAjHSQ","[{""value"":""Nature"",""trait_type"":""Egg""},{""value"":""Lava"",""trait_type"":""Incubator""},{""value"":""Neon"",""trait_type"":""Climate""},{""value"":""Bubbles"",""trait_type"":""Energy""},{""value"":""OG"",""trait_type"":""OG Symbol""}]",,,"Sovana is an interoperable metaverse where we bring utility to NFTs. Our vision is to intergrate and drive value to existing NFTs and communities.","https://bafybeiejuxe2r5ez2fs4wldvpyv2zbqu7z3marjj5psh7io3ioiym4zuoi.ipfs.dweb.link/796.gif?ext=gif","Sovanian Egg #796","","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""share"":72},{""address"":""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr"",""share"":18}]","[{""uri"":""https://bafybeiejuxe2r5ez2fs4wldvpyv2zbqu7z3marjj5psh7io3ioiym4zuoi.ipfs.dweb.link/796.gif?ext=gif"",""type"":""image/gif""}]",800,"Sovana Egg"
"[""BNaDSC3g8fgf8BebB8ovKefScNKjHotZsTeVJ33LL53h"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu""]","Guild Hero #3461","[0,10,90,0]","GLDHERO","https://bafybeibfdn4y4zigpkse4zk6xhbq7tu5s45qavphca2yash5lhx4r46wqe.ipfs.dweb.link/2102.json","[1,0,0,0]",true,"53SMXA8qGuAr6XqAWSTTyZdA6wezaPRZsxsbHphgk7fA",true,"3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu","https://explorer.solana.com/address/53SMXA8qGuAr6XqAWSTTyZdA6wezaPRZsxsbHphgk7fA","[{""trait_type"":""Rarity Level"",""value"":""Bronze""},{""trait_type"":""Race"",""value"":""Myrrhan""},{""trait_type"":""Gender"",""value"":""Male""},{""trait_type"":""Hair"",""value"":""Duke (Black)""},{""trait_type"":""Eyes"",""value"":""Green""},{""trait_type"":""Head"",""value"":""none""},{""trait_type"":""Clothing"",""value"":""Light Hunting Raiment""},{""trait_type"":""Back"",""value"":""none""},{""trait_type"":""Neck"",""value"":""Reverent Talisman""},{""trait_type"":""Hands"",""value"":""Studded Grips""},{""trait_type"":""Waist"",""value"":""Iceforged Waistguard""},{""trait_type"":""Finger (L)"",""value"":""Splendorous Onyx Ring""},{""trait_type"":""Finger (R)"",""value"":""none""},{""trait_type"":""Feet"",""value"":""Steel Greaves""},{""trait_type"":""Main-hand Weapon"",""value"":""Battle Axe""},{""trait_type"":""Off-hand Weapon"",""value"":""Ornamented Light Shield""},{""trait_type"":""Trinket"",""value"":""none""},{""trait_type"":""Background"",""value"":""Archives""}]","Guild Saga","Guild Saga Heroes","A humble member of the Heroes Guild and fated savior of the realm, this Hero is part of Guild Saga’s gen 0 NFT mint.","https://gldhero-production.s3.amazonaws.com/3461.png","Guild Hero #3461",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""share"":90},{""address"":""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu"",""share"":0}]","[{""uri"":""https://gldhero-production.s3.amazonaws.com/3461.png"",""type"":""image/png""}]",600,"GLDHERO"
"[""6htCBTsm1fp2gtYuupsrriaLKT5Kx3XfsZUi9nh6ye3Y"",""CoreQ9r5RBowQ5H9Kmd8JfuwK3EELT2XGstMr5csdTYb""]","CryptoPet #5598","[0,100]","CP","https://arweave.net/yrWXhesWoLA10l6c1oEHJ-zJUrKtxGXSfovdIn47hcw","[1,0]",true,"6nFstaWA4o1bGvon3gWy7v2i3akz1xczJqHG6p6FeYjc",true,"CoreQ9r5RBowQ5H9Kmd8JfuwK3EELT2XGstMr5csdTYb","https://explorer.solana.com/address/6nFstaWA4o1bGvon3gWy7v2i3akz1xczJqHG6p6FeYjc","[{""trait_type"":""Family"",""value"":""Cat""},{""trait_type"":""Item count"",""value"":""4""},{""trait_type"":""Item"",""value"":""Prison shackle""},{""trait_type"":""Item"",""value"":""Scuba""},{""trait_type"":""Item"",""value"":""Straw hat""},{""trait_type"":""Item"",""value"":""Surgeon coat""}]","CryptoPets","CryptoPets","A cat with a prison shackle, a scuba, a straw hat and a surgeon coat","https://www.arweave.net/AUIZav5zzAXNDFEQ7dH44LcV7mainRJnpoGO1ZbkkM8?ext=png","CryptoPet #5598","https://cryptopets.tech/#/pet/5598",,"[{""address"":""CoreQ9r5RBowQ5H9Kmd8JfuwK3EELT2XGstMr5csdTYb"",""share"":100,""verified"":true}]",,500,"CP"
"[""AFW3EJSbVep5uG643Qk7JLyRR2W5PVK39ECZrKBzkBP3"",""8Ry67jghLX6pPbeuSPwwVC6CtUKSCzLD7qPmFRjfxMVX"",""F7qwrQUPHtFtiVRnzTYoLLegH4rp6xGMpSE6WAjSjX1Y"",""8YAV56ALVtYnhUAATGSkRkNobscesVmYc7y3rirbzhjc"",""4hobgcu2fJfXr3ddvZ443ohVc6u4d5serwbK46Q9V4uj""]","NFTab #4272","[0,20,24,16,40]","LSD","https://www.arweave.net/dRO_yYkNtu6c5eQ9RKfHAjFkxDD56UFg6sb37SCo2dM?ext=json","[1,0,0,0,0]",true,"CMDtock163C6RMEqNBgNQ3FntxrJSik6YQ68zPprxgd7",true,"HEsLLYHPvzLqNDHN78p6YxtgCFhX5SbvHvVf8FZwDWzE","https://explorer.solana.com/address/CMDtock163C6RMEqNBgNQ3FntxrJSik6YQ68zPprxgd7","[{""trait_type"":""Tab Family"",""value"":""Drip""},{""trait_type"":""Collection"",""value"":""NFTabs""},{""trait_type"":""Trip Status"",""value"":""Tab""},{""trait_type"":""Trip Effect"",""value"":""None""},{""trait_type"":""Verified NFT"",""value"":""Verified Collection""},{""trait_type"":""Sun"",""value"":""Sun""},{""trait_type"":""Moon"",""value"":""Moon""},{""trait_type"":""Mountain"",""value"":""Volcano""},{""trait_type"":""Vehicle"",""value"":""Scooter""},{""trait_type"":""Biker"",""value"":""Hippie""},{""trait_type"":""Mouth Accessories"",""value"":""Horn""},{""trait_type"":""Eye Accessories"",""value"":""None""},{""trait_type"":""Head Accessories "",""value"":""Heli Cap""}]",,,,"https://www.arweave.net/y7MMLrUy3LxAhJjRyoXpgD1mudEzOeAu2-oiYC0xnhY?ext=png","NFTab #4272",,,"[{""address"":""8Ry67jghLX6pPbeuSPwwVC6CtUKSCzLD7qPmFRjfxMVX"",""share"":20},{""address"":""F7qwrQUPHtFtiVRnzTYoLLegH4rp6xGMpSE6WAjSjX1Y"",""share"":24},{""address"":""8YAV56ALVtYnhUAATGSkRkNobscesVmYc7y3rirbzhjc"",""share"":16},{""address"":""4hobgcu2fJfXr3ddvZ443ohVc6u4d5serwbK46Q9V4uj"",""share"":40}]","[{""uri"":""https://s3-eu-west-1.amazonaws.com/nftabs/production/tokens/20372/images/original/20372.png?1643859304"",""type"":""image/png""}]",800,"LSD"
"[""CXWoYV6hyXDVMB8kx1rtan6L12c8bJFgg5AQugf2Rohr"",""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct""]","UNIT 1131","[0,88,12]","LoP","https://arweave.net/V0PsWzLzlDN7xm5hmZSN20ZMgOERd4GWqAZzF5Vb5k4","[1,1,1]",true,"AVZG5gY9jgmKEVBcpx5X9h6ZJcSYjoHkQbtFKVF87Y1R",true,"HAjs9EJxN3BZsratYKMnibgKXr84QFWBDtwdnR7qyB7J","https://explorer.solana.com/address/AVZG5gY9jgmKEVBcpx5X9h6ZJcSYjoHkQbtFKVF87Y1R","[{""trait_type"":""Torso"",""value"":""Slayer""},{""trait_type"":""Drone L"",""value"":""Missile""},{""trait_type"":""Leg L"",""value"":""Recon""},{""trait_type"":""Leg R"",""value"":""Elite""},{""trait_type"":""Lower Legs"",""value"":""Recon""},{""trait_type"":""Arm L"",""value"":""Elite""},{""trait_type"":""Arm R"",""value"":""Elite""},{""trait_type"":""Head"",""value"":""Hammer""},{""trait_type"":""Palette"",""value"":""Guardian""},{""trait_type"":""Weapon"",""value"":""Lightning Gun""},{""trait_type"":""Pose"",""value"":""Rifle Idle""}]","Legions of Primus","Legions of Primus","A unit from the Legion of Life.","https://arweave.net/JA__VsrifFamLknQbRowgw0foU9K-tlb2PD9xbvWfwY?ext=png","UNIT 1131",,"video","[{""address"":""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""share"":88},{""address"":""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct"",""share"":12}]","[{""uri"":""https://arweave.net/RLvvyeNhPsuc26IuiscZ93WNFVMQaY_6ngqzB0VYtwI?ext=mp4"",""type"":""video/mp4""},{""uri"":""https://arweave.net/JA__VsrifFamLknQbRowgw0foU9K-tlb2PD9xbvWfwY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/OvDsRRY1MC0H9YF9h2z248BBY8CA_EGp2eODxmqjZdc?ext=glb"",""type"":""model/gltf-binary""}]",800,""
